FPR,TPR,Threshold
0.1404755658374872,0.9559074000061487,0.572
0.14054711536168285,0.9559074000061487,0.57
0.14054711536168285,0.9559196974820918,0.5684
0.14059481504447996,0.9559196974820918,0.5664
0.14059481504447996,0.9559442924339779,0.561
0.1406186648858785,0.9559442924339779,0.56
0.1406186648858785,0.9559627386478925,0.555
0.14064251472727707,0.9559627386478925,0.5537
0.14064251472727707,0.9559750361238356,0.5513
0.14066636456867562,0.9559750361238356,0.551
0.14066636456867562,0.9559811848618072,0.55
0.14069021441007418,0.9559811848618072,0.549
0.14069021441007418,0.9559934823377502,0.545
0.14069021441007418,0.9559996310757217,0.5435
0.14071406425147273,0.9560057798136933,0.5425
0.14071406425147273,0.9560180772896363,0.5415
0.14073791409287129,0.9560180772896363,0.536
0.14076176393426984,0.9560303747655794,0.5347
0.1407856137756684,0.9560303747655794,0.533
0.1407856137756684,0.9560426722415224,0.5327
0.1407856137756684,0.956048820979494,0.532
0.14080946361706695,0.9560549697174655,0.5317
0.1408333134584655,0.9560549697174655,0.5303
0.1408333134584655,0.9560672671934085,0.5273
0.1408333134584655,0.9560795646693516,0.527
0.1408810131412626,0.9560795646693516,0.5244
0.1408810131412626,0.9560857134073232,0.523
0.14090486298266117,0.9560857134073232,0.522
0.14090486298266117,0.9561041596212377,0.5195
0.14092871282405972,0.9561103083592093,0.519
0.14095256266545828,0.9561103083592093,0.5186
0.14095256266545828,0.9561226058351523,0.5176
0.14095256266545828,0.9561287545731239,0.5156
0.14100026234825538,0.9561287545731239,0.5146
0.14100026234825538,0.9561349033110954,0.509
0.1410479620310525,0.9561349033110954,0.5044
0.1410479620310525,0.956141052049067,0.502
0.1410956617138496,0.95615334952501,0.501
0.1410956617138496,0.9561594982629815,0.4995
0.14111951155524816,0.9561594982629815,0.4963
0.14111951155524816,0.9561656470009531,0.4954
0.1411433613966467,0.9561656470009531,0.4949
0.1411433613966467,0.9562025394287822,0.481
0.1411433613966467,0.9562148369047253,0.476
0.1411433613966467,0.9562271343806684,0.4744
0.14116721123804526,0.9562271343806684,0.4736
0.14116721123804526,0.9562886217603837,0.467
0.14126261060363948,0.9562886217603837,0.4624
0.14126261060363948,0.9563009192363268,0.4558
0.1414057096520308,0.9563009192363268,0.4438
0.1414057096520308,0.9563132167122698,0.4426
0.14142955949342936,0.9563132167122698,0.4424
0.14142955949342936,0.9563193654502413,0.4412
0.14145340933482792,0.9563193654502413,0.4407
0.14145340933482792,0.9563316629261844,0.438
0.14147725917622647,0.9563316629261844,0.4373
0.14152495885902358,0.9563316629261844,0.4363
0.14152495885902358,0.9563439604021274,0.4338
0.14154880870042214,0.956350109140099,0.432
0.14154880870042214,0.9563624066160421,0.431
0.14154880870042214,0.9563685553540135,0.4282
0.1415726585418207,0.9563747040919851,0.4277
0.1415726585418207,0.9563870015679282,0.4238
0.14159650838321924,0.9563931503058997,0.423
0.14164420806601635,0.9563931503058997,0.4214
0.14164420806601635,0.9564177452577859,0.4165
0.1416680579074149,0.9564238939957573,0.415
0.14169190774881346,0.9564238939957573,0.4143
0.14169190774881346,0.956442340209672,0.4126
0.14171575759021202,0.956442340209672,0.4104
0.14171575759021202,0.9564484889476434,0.409
0.14176345727300912,0.9564484889476434,0.4082
0.14178730711440768,0.956454637685615,0.4053
